역명,2017-11-02,2017-11-03,2017-11-04,2017-11-05,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-11,2017-11-12,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-18,2017-11-19,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-25,2017-11-26,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2018-11-01,2018-11-02,2018-11-03,2018-11-04,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-09,2018-11-10,2018-11-11,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-16,2018-11-17,2018-11-18,2018-11-19,2018-11-20,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30
가락시장,41236.0,42917.0,30507.0,22857.0,40893.0,41517.0,42400.0,42211.0,43407.0,31219.0,19490.0,41105.0,42145.0,42302.0,41622.0,43528.0,30342.0,19387.0,40778.0,42158.0,41968.0,41847.0,44916.0,30000.0,19338.0,41569.0,42846.0,42525.0,41854.0,44313.0,42956.0,44695.0,32572.0,23409.0,42317.0,43315.0,42772.0,41420.0,45863.0,33256.0,19627.0,43387.0,44348.0,44919.0,44538.0,46045.0,32701.0,20820.0,42759.0,43458.0,42990.0,44635.0,46116.0,32516.0,20182.0,42727.0,43604.0,43632.0,44167.0,46227.0
가산디지털단지,139129.0,141055.0,61631.0,48282.0,141170.0,140786.0,142085.0,141260.0,139922.0,63714.0,48769.0,140910.0,141617.0,142310.0,140314.0,138908.0,62109.0,48404.0,140797.0,140191.0,140962.0,140524.0,145053.0,59190.0,50867.0,140899.0,140747.0,142058.0,139526.0,140738.0,146011.0,148583.0,63211.0,47306.0,147818.0,146866.0,146061.0,142009.0,147459.0,60802.0,45576.0,147045.0,146616.0,147074.0,144658.0,145042.0,60396.0,46866.0,146608.0,146872.0,145402.0,146536.0,147822.0,61861.0,48783.0,146537.0,146057.0,146700.0,145723.0,146401.0
가양,45978.0,47098.0,36377.0,28016.0,46084.0,46524.0,46569.0,47150.0,47583.0,36452.0,28531.0,46476.0,47201.0,47450.0,45189.0,47424.0,36409.0,27108.0,46317.0,47119.0,46418.0,46251.0,48006.0,34198.0,27567.0,46738.0,47628.0,46951.0,44811.0,45225.0,46281.0,48145.0,34433.0,25704.0,47107.0,46505.0,45649.0,44493.0,47836.0,35866.0,27221.0,46880.0,47314.0,47781.0,46305.0,47384.0,34280.0,25397.0,46284.0,47070.0,46511.0,47818.0,47861.0,34153.0,28597.0,46041.0,46749.0,47256.0,46890.0,48195.0
가좌,10903.0,11281.0,8807.0,6522.0,11268.0,11373.0,11222.0,11249.0,11406.0,8749.0,6473.0,11402.0,11383.0,11270.0,10770.0,11081.0,8354.0,6004.0,11004.0,11145.0,11211.0,10884.0,11976.0,8553.0,6726.0,11155.0,11261.0,11349.0,10961.0,11305.0,11931.0,12043.0,9500.0,7013.0,11952.0,12167.0,11714.0,11500.0,12045.0,10113.0,6671.0,12050.0,12116.0,12044.0,11566.0,11996.0,9303.0,6641.0,11931.0,11986.0,11475.0,12026.0,12296.0,8882.0,6885.0,11776.0,11860.0,11789.0,11714.0,11805.0
강남,213868.0,238084.0,184938.0,110794.0,211245.0,214456.0,220116.0,221433.0,242019.0,191246.0,114539.0,209343.0,215053.0,221603.0,222955.0,236812.0,182511.0,103533.0,208771.0,214304.0,217768.0,219946.0,249426.0,188932.0,113655.0,212809.0,217130.0,220237.0,221557.0,241704.0,219219.0,235734.0,187584.0,114105.0,215622.0,219925.0,220538.0,219463.0,248080.0,191074.0,112302.0,215805.0,219533.0,223432.0,223623.0,249324.0,194116.0,114468.0,217457.0,224705.0,223008.0,230616.0,251748.0,191368.0,115817.0,213039.0,218618.0,221924.0,224797.0,247533.0
강남구청,58142.0,60123.0,41294.0,23957.0,56036.0,57538.0,59014.0,59057.0,59991.0,42604.0,23200.0,56013.0,58917.0,59608.0,57387.0,59273.0,41616.0,22386.0,55528.0,57231.0,58385.0,58907.0,61858.0,42843.0,24202.0,56461.0,58292.0,58736.0,58424.0,61279.0,60129.0,62087.0,41600.0,23348.0,58226.0,60352.0,60499.0,59770.0,62113.0,40991.0,22873.0,58059.0,60613.0,61594.0,61461.0,62212.0,41098.0,22426.0,58399.0,60654.0,60960.0,62371.0,62477.0,42137.0,23257.0,58144.0,60742.0,61412.0,61453.0,62763.0
강동,41868.0,42574.0,35059.0,25321.0,41021.0,42123.0,42086.0,42364.0,42679.0,35978.0,24728.0,41190.0,42447.0,42722.0,41115.0,41624.0,34206.0,21934.0,41338.0,42000.0,42208.0,41674.0,43653.0,35666.0,23407.0,41215.0,42238.0,42813.0,42509.0,42862.0,44005.0,44404.0,35939.0,24477.0,43225.0,44141.0,43010.0,43535.0,44731.0,35293.0,23898.0,43014.0,43741.0,43886.0,43441.0,44231.0,35215.0,23841.0,43076.0,44052.0,43153.0,44873.0,44618.0,35469.0,23259.0,43432.0,43897.0,44472.0,43872.0,44759.0
강동구청,25380.0,26403.0,16552.0,11976.0,25431.0,25414.0,25829.0,25757.0,26001.0,16630.0,11721.0,25443.0,25802.0,26720.0,25477.0,25793.0,16199.0,11441.0,25506.0,25651.0,26330.0,25744.0,27301.0,16591.0,12107.0,25682.0,25734.0,26690.0,25606.0,26754.0,26029.0,26695.0,16272.0,12763.0,25818.0,26104.0,26120.0,26349.0,26584.0,15978.0,11533.0,25887.0,26117.0,26395.0,25950.0,26946.0,15983.0,11534.0,25876.0,26286.0,26296.0,26517.0,26471.0,16290.0,11763.0,25977.0,26039.0,26472.0,26147.0,26620.0
강변,91296.0,111486.0,116778.0,95022.0,94239.0,88636.0,89723.0,93716.0,110754.0,119874.0,94363.0,94320.0,88594.0,91907.0,93841.0,109684.0,109056.0,86565.0,92382.0,88552.0,88613.0,93103.0,113319.0,112293.0,90545.0,95505.0,89676.0,90831.0,93718.0,107555.0,91673.0,110596.0,111837.0,90767.0,91943.0,88362.0,88240.0,88154.0,109100.0,111361.0,87883.0,92510.0,86597.0,90814.0,95479.0,114144.0,114230.0,89022.0,92727.0,88314.0,88443.0,94383.0,110697.0,107003.0,87626.0,93077.0,86256.0,89727.0,90861.0,108049.0
개롱,15698.0,16009.0,11810.0,8201.0,15660.0,15696.0,16218.0,16040.0,16024.0,12355.0,7814.0,15641.0,15538.0,16764.0,15200.0,15857.0,10673.0,7330.0,15815.0,15619.0,16307.0,15797.0,16375.0,11654.0,7528.0,16198.0,15944.0,16419.0,16011.0,16095.0,16144.0,16517.0,11795.0,8604.0,15931.0,16450.0,15767.0,15753.0,16230.0,12295.0,7980.0,16014.0,15798.0,17057.0,16158.0,16108.0,11289.0,7769.0,15963.0,16367.0,16498.0,16600.0,16473.0,12861.0,8365.0,15932.0,15760.0,16208.0,16174.0,16342.0
개봉,54269.0,55594.0,49011.0,34576.0,54759.0,55589.0,55920.0,55143.0,55067.0,49840.0,34853.0,54222.0,54988.0,54923.0,53789.0,54138.0,46144.0,32074.0,53372.0,53817.0,54824.0,54173.0,55642.0,48290.0,34865.0,54525.0,55039.0,55059.0,53558.0,55121.0,55348.0,55585.0,49420.0,35140.0,55166.0,55501.0,55255.0,53139.0,56196.0,49046.0,34167.0,55243.0,55866.0,56014.0,55641.0,55845.0,46711.0,32806.0,54523.0,55324.0,54431.0,54530.0,54420.0,46810.0,33387.0,54397.0,54577.0,55788.0,55011.0,55265.0
개포동,7411.0,8312.0,5623.0,4940.0,7882.0,7634.0,8104.0,7725.0,8551.0,5751.0,4615.0,7427.0,7562.0,8512.0,6983.0,7667.0,5282.0,4016.0,7493.0,7473.0,8023.0,8042.0,8078.0,5693.0,4777.0,7464.0,7498.0,7973.0,7380.0,7795.0,7635.0,8624.0,5554.0,4725.0,7550.0,7468.0,8042.0,7625.0,8365.0,5610.0,4267.0,7447.0,7665.0,8355.0,7631.0,8204.0,5389.0,4341.0,7554.0,7718.0,8322.0,7482.0,7923.0,5933.0,4924.0,7477.0,7822.0,8434.0,7758.0,8172.0
개화,13167.0,13587.0,9289.0,6589.0,14100.0,13518.0,13504.0,13455.0,13554.0,9411.0,6578.0,13662.0,13439.0,13250.0,12984.0,13306.0,8538.0,5773.0,13469.0,13399.0,13572.0,13237.0,13940.0,9149.0,6296.0,13824.0,13515.0,13157.0,12462.0,12510.0,14095.0,14706.0,9743.0,6932.0,14565.0,13966.0,13771.0,13907.0,14129.0,9441.0,6277.0,14295.0,14071.0,13991.0,13771.0,14380.0,9208.0,6287.0,13885.0,13757.0,13529.0,14125.0,13861.0,9422.0,6312.0,13916.0,13793.0,13567.0,13513.0,14071.0
개화산,12913.0,13190.0,9778.0,7223.0,13223.0,13130.0,13184.0,13030.0,13026.0,9667.0,7197.0,12953.0,13095.0,14034.0,12981.0,13132.0,9155.0,6477.0,13087.0,13252.0,13440.0,14208.0,13514.0,8950.0,6969.0,13247.0,13456.0,13455.0,13272.0,12838.0,12986.0,13513.0,9673.0,7187.0,13370.0,13435.0,13240.0,12617.0,13517.0,9447.0,6643.0,13410.0,13505.0,13748.0,13962.0,13443.0,9285.0,6758.0,13118.0,13708.0,13424.0,13570.0,13595.0,9158.0,6660.0,13288.0,13336.0,13653.0,13314.0,13448.0
거여,15553.0,15463.0,10742.0,8033.0,15504.0,15458.0,15506.0,15800.0,15608.0,10902.0,7905.0,15126.0,15716.0,15846.0,14311.0,15244.0,10631.0,7474.0,15053.0,15261.0,15586.0,14534.0,15748.0,10386.0,7957.0,15728.0,15739.0,15965.0,15684.0,15547.0,16505.0,16755.0,11799.0,8528.0,16479.0,17036.0,16783.0,16392.0,17177.0,11482.0,8319.0,16768.0,16950.0,17107.0,16029.0,16695.0,11406.0,8240.0,16819.0,16733.0,16795.0,16875.0,16828.0,11371.0,8394.0,16558.0,16929.0,17007.0,16786.0,17068.0
건대입구,130081.0,147472.0,144824.0,105928.0,126116.0,129588.0,131980.0,134366.0,143753.0,147506.0,101630.0,128507.0,129911.0,135690.0,135088.0,145514.0,139585.0,99903.0,125002.0,131233.0,131182.0,135209.0,149413.0,136718.0,102951.0,128447.0,131399.0,133144.0,132605.0,145342.0,133901.0,149671.0,143353.0,110229.0,125625.0,129238.0,130241.0,126506.0,150318.0,140305.0,100615.0,128384.0,128890.0,133467.0,135922.0,150380.0,170076.0,105038.0,127224.0,130032.0,131012.0,137639.0,147972.0,144485.0,103741.0,129450.0,129344.0,132533.0,131955.0,145284.0
경복궁,59167.0,62546.0,57020.0,38247.0,56330.0,60862.0,60754.0,61225.0,60437.0,55528.0,38217.0,55172.0,56686.0,60245.0,56881.0,59633.0,45909.0,28928.0,54887.0,54519.0,58774.0,57141.0,61999.0,42959.0,30592.0,54596.0,56304.0,60657.0,57698.0,59101.0,65080.0,67247.0,60873.0,41571.0,58221.0,56116.0,61101.0,56879.0,65006.0,63314.0,35180.0,57023.0,57606.0,62553.0,60523.0,63788.0,57152.0,33325.0,56493.0,58097.0,59765.0,61869.0,63060.0,50235.0,33674.0,55942.0,56327.0,63113.0,60370.0,62750.0
경찰병원,17585.0,17738.0,10021.0,7497.0,18187.0,17964.0,17923.0,18339.0,18205.0,10244.0,7765.0,18168.0,18607.0,18433.0,17910.0,18247.0,9594.0,7013.0,18387.0,18112.0,18427.0,17601.0,18029.0,10158.0,7285.0,18167.0,18269.0,18072.0,18085.0,18036.0,18599.0,18865.0,10557.0,8170.0,19112.0,18953.0,19068.0,18969.0,18900.0,11169.0,7737.0,18846.0,19245.0,18868.0,18887.0,18635.0,10505.0,8514.0,19607.0,18915.0,18618.0,19475.0,19283.0,11045.0,8155.0,19103.0,18716.0,18638.0,18552.0,19255.0
고덕,22269.0,22591.0,15490.0,10669.0,22339.0,23267.0,22724.0,22803.0,22692.0,15932.0,10130.0,22529.0,22912.0,23670.0,21580.0,22316.0,14606.0,9616.0,22035.0,22772.0,23160.0,22624.0,24202.0,15246.0,10374.0,23104.0,23636.0,23201.0,23004.0,22337.0,23902.0,23742.0,16168.0,10596.0,22630.0,23327.0,23242.0,22757.0,23750.0,15275.0,9851.0,23143.0,23398.0,24509.0,23343.0,24001.0,15677.0,10649.0,22963.0,23976.0,23300.0,24005.0,23449.0,15818.0,10142.0,23159.0,23752.0,23257.0,24221.0,23766.0
고려대,23569.0,22640.0,16365.0,11653.0,22816.0,23785.0,23789.0,23758.0,23011.0,17191.0,11183.0,23422.0,24091.0,23427.0,22816.0,22298.0,17027.0,11043.0,22628.0,23542.0,24047.0,22749.0,22849.0,17137.0,11036.0,22838.0,25951.0,23337.0,23406.0,21586.0,24304.0,22751.0,17423.0,11835.0,23967.0,23957.0,24295.0,23557.0,23129.0,17607.0,11505.0,23303.0,23765.0,24138.0,23767.0,23496.0,17943.0,11417.0,23318.0,24255.0,23773.0,24383.0,23012.0,18034.0,12334.0,23332.0,23343.0,24011.0,23848.0,22189.0
고속터미널,173163.0,222458.0,245446.0,195771.0,170948.0,165842.0,168713.0,178906.0,225019.0,254098.0,198148.0,165425.0,172428.0,175984.0,181850.0,223562.0,245093.0,189563.0,172050.0,171250.0,172710.0,182495.0,233213.0,258241.0,202373.0,181310.0,178076.0,174909.0,179923.0,221455.0,180237.0,225794.0,245716.0,196410.0,176551.0,171221.0,172335.0,180342.0,229429.0,246278.0,197194.0,168054.0,174801.0,175957.0,183220.0,233475.0,252443.0,196417.0,181123.0,176685.0,177819.0,187898.0,233419.0,251257.0,202218.0,181052.0,175749.0,175223.0,183218.0,226308.0
공덕,83755.0,84971.0,49538.0,34054.0,82064.0,84463.0,84561.0,84180.0,84907.0,51547.0,32339.0,81701.0,84048.0,84006.0,80758.0,84317.0,47344.0,30271.0,81144.0,83267.0,83462.0,82258.0,85430.0,50208.0,31802.0,82323.0,86590.0,85287.0,84051.0,86950.0,86284.0,89459.0,52642.0,33353.0,86370.0,86878.0,86096.0,85282.0,88850.0,54004.0,30894.0,85246.0,86787.0,88067.0,85421.0,88456.0,53385.0,33223.0,85325.0,87136.0,87109.0,89971.0,89014.0,55174.0,33315.0,85863.0,87183.0,88250.0,87802.0,90426.0
공릉,29641.0,31074.0,23988.0,17728.0,30674.0,30192.0,30816.0,30863.0,30877.0,22568.0,16786.0,30077.0,30499.0,31359.0,29547.0,30510.0,21515.0,16035.0,30185.0,30284.0,30383.0,29891.0,31560.0,21589.0,17194.0,44815.0,30693.0,30765.0,30074.0,30380.0,30071.0,31197.0,22952.0,17554.0,30047.0,29856.0,30057.0,29205.0,31411.0,22360.0,17086.0,30467.0,30197.0,30474.0,29900.0,31947.0,22371.0,16761.0,43099.0,30769.0,29995.0,30299.0,30891.0,24523.0,18178.0,30287.0,30028.0,30419.0,30344.0,30990.0
공항시장,6866.0,7133.0,5697.0,4486.0,6939.0,6880.0,6920.0,6850.0,7317.0,5832.0,4325.0,6854.0,6899.0,6986.0,6643.0,7185.0,5621.0,4216.0,6709.0,6880.0,6824.0,6842.0,7110.0,5479.0,4408.0,6857.0,6765.0,6948.0,6583.0,6681.0,6657.0,6841.0,5412.0,4140.0,6646.0,6827.0,6746.0,6540.0,6679.0,5326.0,4155.0,6632.0,6770.0,6794.0,6463.0,6646.0,5126.0,4137.0,6535.0,6645.0,6491.0,6831.0,6963.0,5132.0,4015.0,6763.0,6546.0,6916.0,6499.0,6702.0
광나루,31028.0,32755.0,26338.0,21231.0,30846.0,31205.0,32559.0,31899.0,31615.0,25962.0,18164.0,30474.0,31799.0,32337.0,30972.0,30813.0,26947.0,17315.0,31872.0,31700.0,31765.0,31292.0,32631.0,27917.0,18121.0,31149.0,31813.0,32849.0,31498.0,31496.0,31955.0,32953.0,26587.0,20586.0,33111.0,32891.0,32126.0,30631.0,32601.0,26229.0,18255.0,30706.0,31477.0,32902.0,32109.0,31756.0,26055.0,19563.0,30534.0,32660.0,31036.0,32570.0,31146.0,28656.0,19114.0,32382.0,30903.0,32025.0,31481.0,31854.0
광명사거리,58973.0,60551.0,48489.0,36782.0,59293.0,59117.0,59427.0,58973.0,60050.0,49058.0,36580.0,59205.0,59703.0,59985.0,58242.0,59078.0,46330.0,34794.0,58392.0,58537.0,59533.0,58479.0,61406.0,45881.0,36634.0,58785.0,59068.0,59732.0,58426.0,60206.0,59320.0,61640.0,47606.0,36331.0,59021.0,59111.0,59594.0,56471.0,61124.0,47871.0,35797.0,59120.0,59124.0,60470.0,58942.0,60549.0,47036.0,34774.0,58784.0,58897.0,58506.0,59400.0,60785.0,46614.0,35745.0,58560.0,58337.0,59632.0,59030.0,61204.0
광운대,23674.0,23316.0,16805.0,13737.0,23849.0,23875.0,23883.0,23841.0,23850.0,15917.0,12257.0,23634.0,23879.0,23913.0,22823.0,22751.0,15113.0,11197.0,23569.0,23280.0,23403.0,22791.0,22866.0,15633.0,11635.0,23422.0,23497.0,23739.0,23095.0,22279.0,23402.0,22266.0,16632.0,13153.0,23110.0,23320.0,23513.0,22453.0,22423.0,16511.0,11946.0,22910.0,23198.0,23268.0,22944.0,22330.0,16509.0,11649.0,23132.0,23066.0,23589.0,24622.0,22017.0,21666.0,14657.0,22979.0,22926.0,23398.0,23137.0,22503.0
광화문,87186.0,96434.0,63719.0,44362.0,85208.0,99375.0,89592.0,90721.0,90208.0,61420.0,41969.0,85804.0,92160.0,92482.0,94881.0,89808.0,54834.0,35798.0,84226.0,86895.0,86948.0,87142.0,93839.0,50016.0,33823.0,84688.0,89446.0,91006.0,88673.0,90486.0,90100.0,92488.0,68667.0,42054.0,85593.0,86544.0,86025.0,87492.0,90450.0,67527.0,36816.0,84001.0,87629.0,88519.0,88521.0,91756.0,65454.0,36656.0,82636.0,88350.0,90457.0,91746.0,89455.0,57144.0,35470.0,83807.0,88459.0,89284.0,91921.0,90605.0
광흥창,22115.0,22709.0,13791.0,10569.0,22338.0,22408.0,22767.0,22777.0,23057.0,14173.0,10483.0,22278.0,22711.0,23221.0,22142.0,22778.0,13710.0,10059.0,22691.0,22918.0,23090.0,22940.0,23499.0,13619.0,10554.0,22855.0,22923.0,23185.0,22680.0,22995.0,22448.0,22676.0,13972.0,10810.0,22012.0,21862.0,21938.0,21750.0,22682.0,13641.0,10210.0,22042.0,22305.0,22505.0,22908.0,23206.0,13345.0,10686.0,21483.0,22325.0,22054.0,23225.0,22459.0,13473.0,10276.0,22043.0,22013.0,22656.0,22875.0,23155.0
교대,122829.0,125032.0,70350.0,42222.0,120604.0,121937.0,124956.0,125855.0,126065.0,71753.0,42984.0,121869.0,124570.0,125923.0,123394.0,124291.0,67660.0,38902.0,121502.0,125169.0,126036.0,124988.0,133349.0,69962.0,41013.0,123292.0,124950.0,123568.0,124458.0,126835.0,124314.0,126597.0,70836.0,43186.0,120727.0,123459.0,123685.0,122825.0,129104.0,68485.0,40278.0,123080.0,125488.0,125670.0,124123.0,127911.0,69466.0,41200.0,122265.0,126328.0,124430.0,129309.0,130372.0,68492.0,39813.0,120863.0,123567.0,124611.0,125924.0,127636.0
구로,48366.0,49400.0,44426.0,31745.0,47034.0,48389.0,48236.0,48434.0,49166.0,44306.0,31753.0,47784.0,48279.0,48755.0,48083.0,48813.0,42027.0,30013.0,47810.0,47606.0,48118.0,47925.0,51812.0,44223.0,32590.0,48143.0,48769.0,49443.0,48111.0,49300.0,47396.0,49453.0,43279.0,30244.0,46921.0,48309.0,48151.0,45620.0,49506.0,41775.0,30828.0,48254.0,47983.0,48938.0,48338.0,48975.0,41857.0,31279.0,47920.0,47663.0,46926.0,47533.0,49631.0,42020.0,30305.0,47965.0,47488.0,48531.0,46978.0,49492.0
구로디지털단지,147461.0,152067.0,94954.0,70112.0,145279.0,147334.0,149654.0,148408.0,149965.0,96614.0,70900.0,144899.0,147040.0,149648.0,146175.0,148354.0,92821.0,66411.0,143682.0,147538.0,149090.0,147448.0,154122.0,92290.0,70528.0,145530.0,148409.0,150030.0,147769.0,151889.0,147312.0,151749.0,95426.0,69935.0,146783.0,147170.0,148302.0,142633.0,152053.0,96220.0,67669.0,145448.0,148430.0,148701.0,146718.0,149882.0,94489.0,68515.0,145356.0,147281.0,148479.0,149245.0,151809.0,93585.0,69093.0,145216.0,148035.0,149266.0,147417.0,152248.0
구룡,5558.0,5499.0,4072.0,2678.0,5116.0,5241.0,5247.0,5266.0,5215.0,3812.0,2443.0,5110.0,5320.0,5413.0,4398.0,4365.0,4271.0,2354.0,5224.0,5142.0,5422.0,5061.0,5725.0,3370.0,2635.0,5413.0,5400.0,5433.0,5327.0,5064.0,4382.0,4472.0,3777.0,2428.0,4211.0,4257.0,4160.0,4038.0,4221.0,2894.0,1829.0,4191.0,4273.0,4552.0,3965.0,3626.0,2982.0,1833.0,4239.0,4362.0,4329.0,4233.0,4671.0,3469.0,2770.0,4384.0,4442.0,4428.0,4265.0,4298.0
구반포,7553.0,7338.0,7837.0,4715.0,7065.0,7464.0,7447.0,7341.0,7952.0,9072.0,5123.0,7289.0,7555.0,7391.0,7134.0,8088.0,7422.0,4053.0,7086.0,7440.0,7247.0,7896.0,7671.0,9013.0,4175.0,7220.0,7690.0,7233.0,8062.0,7701.0,7075.0,7036.0,6597.0,4073.0,6593.0,7020.0,6798.0,7082.0,6961.0,7737.0,3968.0,6952.0,7289.0,7056.0,7148.0,7344.0,7256.0,4436.0,6978.0,6943.0,6954.0,7183.0,7325.0,7645.0,3648.0,7038.0,6974.0,7151.0,7390.0,7279.0
구산,16765.0,17187.0,11888.0,8411.0,16187.0,16497.0,16812.0,16746.0,16638.0,12382.0,8646.0,16442.0,16616.0,17266.0,15306.0,16469.0,11861.0,8269.0,16375.0,16594.0,16616.0,16503.0,17500.0,11941.0,8779.0,16851.0,16782.0,17140.0,16626.0,16854.0,16701.0,16694.0,12002.0,8738.0,16434.0,16594.0,16457.0,16267.0,16816.0,11785.0,8384.0,16308.0,16752.0,17166.0,16570.0,16826.0,11760.0,8488.0,16475.0,16438.0,16649.0,16626.0,16709.0,11723.0,8456.0,16368.0,16438.0,16593.0,16424.0,16879.0
구의,53404.0,54801.0,39230.0,27222.0,53167.0,53540.0,54324.0,54278.0,54360.0,38947.0,27308.0,52740.0,53872.0,54819.0,52764.0,54160.0,37755.0,26669.0,52775.0,53489.0,53692.0,54448.0,55300.0,37908.0,27401.0,53723.0,54363.0,54715.0,53531.0,54055.0,55636.0,56193.0,40903.0,29322.0,54330.0,55351.0,55515.0,53998.0,56177.0,39740.0,27458.0,54822.0,55565.0,55797.0,56101.0,56679.0,40298.0,27510.0,54719.0,55930.0,55064.0,58596.0,56820.0,38960.0,28056.0,55009.0,55642.0,56240.0,55683.0,56553.0
구일,15606.0,17079.0,17267.0,8194.0,16443.0,16319.0,16746.0,16427.0,16213.0,10916.0,7765.0,16356.0,16586.0,17041.0,15865.0,16053.0,9707.0,6746.0,16464.0,16236.0,16904.0,18016.0,43337.0,39901.0,35315.0,16648.0,16575.0,16596.0,16668.0,16910.0,15820.0,17214.0,11321.0,8135.0,17099.0,16034.0,16992.0,15869.0,17131.0,17296.0,7306.0,17100.0,17125.0,17814.0,17630.0,16886.0,20084.0,7606.0,17194.0,16890.0,16752.0,16842.0,16629.0,10018.0,7254.0,16731.0,16986.0,17340.0,17061.0,17539.0
구파발,42459.0,44710.0,38653.0,28801.0,42291.0,43831.0,44752.0,43190.0,43839.0,37836.0,27867.0,42534.0,43106.0,44211.0,42203.0,42935.0,35864.0,24728.0,41646.0,42154.0,42499.0,42066.0,44541.0,34071.0,25831.0,42858.0,43235.0,43312.0,42758.0,42947.0,45827.0,47038.0,40567.0,30065.0,44618.0,45531.0,45826.0,44466.0,47974.0,37601.0,27072.0,45014.0,45658.0,46791.0,46460.0,48853.0,38190.0,28108.0,45087.0,44918.0,43909.0,46339.0,46354.0,35464.0,27016.0,44201.0,44585.0,45773.0,44796.0,46140.0
국회의사당,38065.0,43514.0,15304.0,12965.0,38946.0,39544.0,49774.0,42279.0,46633.0,16780.0,15166.0,39525.0,41863.0,42817.0,39731.0,44667.0,18156.0,12466.0,39082.0,41019.0,42561.0,41946.0,44298.0,15155.0,12798.0,38725.0,48638.0,42207.0,39072.0,40035.0,39208.0,42229.0,14666.0,13070.0,37934.0,41379.0,41744.0,42271.0,43202.0,13294.0,12703.0,39352.0,41707.0,41724.0,39644.0,43351.0,24742.0,12434.0,38753.0,40456.0,50429.0,61941.0,44449.0,15177.0,14469.0,38160.0,42492.0,42079.0,41312.0,45567.0
군자,54370.0,55686.0,43348.0,32119.0,52999.0,54006.0,54995.0,54503.0,55300.0,42927.0,31592.0,52751.0,54161.0,54391.0,53674.0,55125.0,41999.0,29985.0,53083.0,53920.0,54612.0,54003.0,56525.0,41010.0,30407.0,53491.0,54552.0,55578.0,54191.0,55183.0,55899.0,57616.0,44417.0,32724.0,54753.0,56015.0,56375.0,54759.0,58190.0,43613.0,32257.0,55446.0,56710.0,57366.0,56042.0,57995.0,44487.0,31972.0,55467.0,56645.0,56425.0,57092.0,57948.0,43576.0,31730.0,54939.0,56019.0,56843.0,56103.0,58189.0
굽은다리,21128.0,22067.0,17871.0,12918.0,20741.0,21127.0,22175.0,21265.0,22125.0,17590.0,12991.0,20578.0,21715.0,22265.0,21423.0,21900.0,16819.0,12289.0,20713.0,21264.0,21904.0,21278.0,22613.0,17365.0,12230.0,21032.0,21278.0,21861.0,21289.0,21663.0,21572.0,21946.0,17866.0,13359.0,21263.0,21589.0,21865.0,21772.0,22644.0,17593.0,12450.0,21591.0,22054.0,22544.0,22271.0,22438.0,17553.0,13040.0,21335.0,22040.0,22165.0,22494.0,22049.0,17349.0,12502.0,21276.0,21953.0,22368.0,21899.0,22368.0
금호,18940.0,19542.0,14832.0,11031.0,18959.0,19250.0,19342.0,19665.0,19627.0,15147.0,11056.0,18478.0,19447.0,19217.0,18549.0,19316.0,14154.0,10028.0,18511.0,18870.0,19322.0,18918.0,19898.0,14103.0,10782.0,18964.0,19190.0,19471.0,19005.0,19742.0,19288.0,19885.0,14862.0,11148.0,18947.0,19352.0,19041.0,18608.0,19947.0,14703.0,10834.0,18935.0,19611.0,19332.0,19105.0,19711.0,14860.0,10909.0,19046.0,19590.0,19049.0,19629.0,19614.0,14730.0,10831.0,19228.0,19147.0,19341.0,19096.0,20031.0
길동,17122.0,17969.0,13326.0,9754.0,17307.0,17440.0,17906.0,17422.0,18085.0,13494.0,9703.0,17398.0,17853.0,18142.0,17339.0,17649.0,12981.0,8945.0,17267.0,17447.0,18008.0,17338.0,18332.0,12926.0,9618.0,17707.0,17551.0,17869.0,17525.0,17939.0,17809.0,18370.0,13890.0,9959.0,18082.0,17933.0,18200.0,17470.0,18647.0,13282.0,9593.0,17879.0,18559.0,18451.0,18026.0,18544.0,13445.0,9453.0,18240.0,18510.0,18056.0,18391.0,18428.0,13884.0,9846.0,18188.0,18118.0,18216.0,18254.0,18526.0
길음,57054.0,57889.0,42681.0,30884.0,56402.0,57979.0,57624.0,57845.0,57446.0,43809.0,29861.0,55764.0,57961.0,58766.0,56975.0,56168.0,40898.0,28696.0,55492.0,56789.0,58077.0,56655.0,57564.0,43122.0,30103.0,55950.0,57741.0,58286.0,57041.0,55748.0,56386.0,55066.0,40739.0,29277.0,54594.0,56169.0,56121.0,55162.0,55425.0,41527.0,29015.0,54361.0,56154.0,56953.0,56556.0,55364.0,41226.0,28746.0,54556.0,56880.0,56318.0,56961.0,55048.0,42356.0,29397.0,54123.0,55805.0,57120.0,55750.0,54959.0
