역명,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-06,2018-10-07,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-13,2018-10-14,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-20,2018-10-21,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-27,2018-10-28,2018-10-29,2018-10-30,2018-10-31,2019-09-30,2019-10-01,2019-10-02,2019-10-03,2019-10-04,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30
신정,30488.0,30846.0,17691.0,30825.0,30946.0,19893.0,15749.0,29364.0,17475.0,30856.0,31028.0,31590.0,21697.0,16012.0,30197.0,30689.0,31197.0,31762.0,31417.0,21828.0,16422.0,30381.0,30555.0,31185.0,30891.0,31293.0,22150.0,15035.0,30823.0,31257.0,31294.0,26075.0,26405.0,26281.0,14978.0,24619.0,17841.0,12971.0,25040.0,26155.0,15998.0,26087.0,27342.0,18756.0,13972.0,27480.0,27906.0,27716.0,27826.0,28280.0,20468.0,14317.0,27672.0,28055.0,28421.0,28018.0,29052.0,20925.0,14674.0,28184.0,28553.0,28849.0
신정네거리,22065.0,22333.0,13896.0,22341.0,22305.0,15060.0,12621.0,21437.0,13629.0,22395.0,22224.0,23029.0,17721.0,12961.0,22131.0,22268.0,22305.0,22264.0,22746.0,17157.0,13510.0,21548.0,21431.0,22329.0,22352.0,22080.0,18236.0,12252.0,21999.0,21776.0,22245.0,23958.0,23806.0,24456.0,14233.0,23021.0,18708.0,12738.0,22814.0,24178.0,15200.0,23784.0,24249.0,18140.0,12967.0,23658.0,23423.0,23645.0,23235.0,23851.0,18161.0,13054.0,23357.0,23507.0,23629.0,23513.0,24542.0,18919.0,13374.0,23615.0,23368.0,23601.0
신촌,97781.0,108140.0,76893.0,104478.0,111050.0,96628.0,72325.0,105686.0,72866.0,99844.0,101590.0,111630.0,105154.0,72379.0,95261.0,102466.0,98020.0,101853.0,109989.0,102714.0,71581.0,93344.0,95512.0,100890.0,104893.0,112611.0,112695.0,82116.0,100183.0,103685.0,105903.0,97580.0,99729.0,107210.0,78013.0,109145.0,107006.0,72421.0,94246.0,108363.0,76257.0,100291.0,105500.0,110396.0,87079.0,92328.0,99360.0,99794.0,98488.0,103137.0,94674.0,66531.0,92575.0,96100.0,94263.0,99168.0,111497.0,108895.0,75081.0,99827.0,103047.0,103543.0
신풍,24907.0,25419.0,16283.0,25327.0,25524.0,17876.0,18142.0,24898.0,15879.0,25945.0,25287.0,25990.0,19976.0,17548.0,25469.0,25639.0,26028.0,25698.0,26047.0,20577.0,17498.0,25174.0,25216.0,25989.0,25189.0,25513.0,21285.0,17255.0,24941.0,25279.0,25673.0,26271.0,26504.0,26579.0,15247.0,24821.0,20103.0,18178.0,25239.0,26573.0,16053.0,25751.0,26661.0,20829.0,17719.0,26284.0,25834.0,26522.0,26033.0,26542.0,20565.0,17789.0,25793.0,26108.0,26368.0,25768.0,26856.0,21278.0,18005.0,26263.0,26378.0,26492.0
쌍문,70752.0,72269.0,46006.0,72452.0,70363.0,49841.0,41125.0,69845.0,44676.0,72576.0,72346.0,73603.0,55441.0,41289.0,70301.0,71771.0,72024.0,72849.0,73241.0,55620.0,41783.0,70580.0,70641.0,72080.0,72583.0,71540.0,58754.0,38898.0,70986.0,71469.0,72289.0,69511.0,70339.0,69894.0,44208.0,68477.0,54629.0,39882.0,66499.0,72079.0,46430.0,70477.0,71522.0,54934.0,41255.0,69960.0,70333.0,70155.0,69689.0,71200.0,55151.0,40232.0,69574.0,71332.0,70178.0,70365.0,72471.0,55637.0,41444.0,69383.0,71322.0,71962.0
아차산,31562.0,32954.0,26977.0,33112.0,31808.0,22855.0,24637.0,33629.0,27722.0,33061.0,33035.0,35173.0,30302.0,24608.0,32127.0,33100.0,33162.0,34382.0,34440.0,31268.0,24953.0,32592.0,32422.0,33775.0,33776.0,32777.0,31032.0,20014.0,32145.0,32440.0,32438.0,32537.0,33498.0,32845.0,23186.0,34361.0,27810.0,24060.0,30788.0,34297.0,28859.0,33312.0,34238.0,30670.0,24791.0,33089.0,33913.0,33366.0,34172.0,34222.0,31103.0,24823.0,33119.0,33340.0,34247.0,34302.0,36531.0,30140.0,25440.0,33497.0,32419.0,32584.0
아현,23655.0,24588.0,14782.0,25111.0,25185.0,16913.0,13781.0,23335.0,15125.0,24993.0,24957.0,25538.0,18960.0,13178.0,24419.0,25136.0,25348.0,25235.0,25687.0,19494.0,13469.0,24133.0,24814.0,25106.0,25224.0,25232.0,20380.0,13523.0,24166.0,25403.0,25804.0,24425.0,25172.0,25415.0,16445.0,23476.0,18905.0,13275.0,24221.0,25707.0,16653.0,24671.0,25258.0,19118.0,13684.0,24831.0,24968.0,24755.0,24735.0,25397.0,19284.0,13163.0,24679.0,25090.0,24782.0,24699.0,26291.0,19263.0,14203.0,24391.0,25014.0,25343.0
안국,57357.0,59802.0,46452.0,62889.0,60905.0,39803.0,41525.0,55517.0,42236.0,59675.0,61605.0,66684.0,56229.0,36660.0,58332.0,62043.0,64712.0,67184.0,69244.0,61355.0,39278.0,60241.0,59951.0,65907.0,66067.0,64786.0,67335.0,36305.0,60131.0,62558.0,65840.0,56858.0,60168.0,59165.0,67702.0,62039.0,54601.0,34622.0,52368.0,62439.0,62337.0,59126.0,65038.0,52624.0,36129.0,57376.0,60720.0,60905.0,60731.0,65405.0,60299.0,37861.0,59120.0,61678.0,62803.0,63867.0,72406.0,62240.0,41896.0,61049.0,62504.0,68194.0
안암,35838.0,37369.0,17955.0,36895.0,33674.0,30958.0,17503.0,35974.0,17491.0,35783.0,34693.0,33163.0,21817.0,15653.0,33761.0,34700.0,33352.0,33632.0,30486.0,19941.0,14995.0,31277.0,31269.0,30611.0,32171.0,31637.0,25493.0,16169.0,35212.0,35467.0,35618.0,36305.0,36108.0,38203.0,16883.0,32565.0,22834.0,16146.0,35317.0,37840.0,18481.0,35518.0,32860.0,20418.0,14686.0,34180.0,35267.0,34128.0,33253.0,30116.0,20560.0,21789.0,31044.0,31687.0,31246.0,32065.0,31453.0,25153.0,16513.0,35215.0,35645.0,35720.0
암사,39977.0,40885.0,23778.0,41169.0,40829.0,25483.0,21235.0,38927.0,23936.0,41185.0,41362.0,43591.0,36981.0,28524.0,40102.0,41032.0,41670.0,41904.0,42071.0,29889.0,21528.0,40559.0,40219.0,41122.0,41205.0,40435.0,30500.0,20084.0,40766.0,40819.0,41454.0,40898.0,40913.0,41148.0,23357.0,38616.0,28563.0,20653.0,39374.0,41547.0,25225.0,41032.0,42617.0,38935.0,32061.0,40577.0,40528.0,40533.0,40687.0,41261.0,30211.0,21499.0,40318.0,40967.0,40998.0,40928.0,41491.0,30717.0,22055.0,41010.0,41360.0,41273.0
압구정,76718.0,81152.0,42695.0,82242.0,82842.0,60260.0,38695.0,75682.0,39713.0,79304.0,80094.0,84729.0,70409.0,40989.0,77110.0,79628.0,79162.0,81071.0,84125.0,69632.0,40330.0,72270.0,79045.0,79700.0,81077.0,84223.0,71375.0,38362.0,76992.0,79084.0,79307.0,78759.0,81375.0,82369.0,49946.0,82625.0,70812.0,40654.0,75625.0,83287.0,46798.0,79552.0,83537.0,69107.0,41919.0,76697.0,79492.0,77497.0,77819.0,83361.0,69118.0,38877.0,73554.0,80450.0,77899.0,79582.0,87222.0,70182.0,41530.0,79033.0,80125.0,78686.0
압구정로데오,32918.0,38073.0,23586.0,37172.0,39424.0,29606.0,21976.0,32487.0,21345.0,35346.0,35933.0,39122.0,34337.0,18103.0,31440.0,35929.0,35528.0,37861.0,39826.0,32543.0,17931.0,33049.0,34757.0,36098.0,36892.0,39852.0,37286.0,19874.0,33807.0,36425.0,35832.0,36682.0,39348.0,41262.0,27101.0,40975.0,36021.0,21464.0,36911.0,42697.0,26994.0,40708.0,43940.0,37763.0,23486.0,34148.0,39432.0,38447.0,39286.0,42106.0,37912.0,20340.0,36372.0,39098.0,38855.0,40607.0,44920.0,38236.0,21181.0,37564.0,39748.0,39553.0
애오개,16872.0,17101.0,7964.0,17681.0,18023.0,9864.0,7345.0,16023.0,7708.0,17716.0,17777.0,18557.0,9934.0,7495.0,17309.0,17836.0,18260.0,18317.0,17990.0,10379.0,8006.0,17104.0,17488.0,17556.0,17532.0,17601.0,10598.0,7289.0,17267.0,17851.0,17956.0,17449.0,17440.0,18055.0,9190.0,15694.0,10520.0,7231.0,16812.0,17739.0,8786.0,17647.0,17997.0,10490.0,7512.0,16805.0,17439.0,17376.0,17572.0,17732.0,10423.0,7407.0,17365.0,17661.0,17482.0,17621.0,18003.0,10386.0,7389.0,17270.0,17542.0,17801.0
약수,40379.0,42399.0,23270.0,41377.0,41977.0,26197.0,21901.0,39635.0,22780.0,41758.0,41826.0,43591.0,30810.0,23053.0,41335.0,41889.0,41934.0,42925.0,43007.0,30444.0,22297.0,40545.0,40939.0,41387.0,41876.0,42901.0,32133.0,21438.0,41183.0,41691.0,41937.0,41098.0,42018.0,42022.0,24532.0,39645.0,30145.0,21493.0,40001.0,43008.0,24869.0,40574.0,43040.0,30935.0,22640.0,41134.0,42285.0,41810.0,41813.0,42728.0,30707.0,22744.0,41005.0,41552.0,41631.0,41399.0,44732.0,32859.0,23401.0,42000.0,41887.0,42314.0
양재,96323.0,101543.0,41327.0,101705.0,105269.0,55905.0,42370.0,93576.0,41323.0,101531.0,104260.0,108046.0,67185.0,44346.0,98905.0,101942.0,102155.0,105908.0,107253.0,68434.0,44457.0,98086.0,99086.0,101210.0,103703.0,105102.0,70117.0,41884.0,98390.0,101911.0,101908.0,97999.0,101185.0,102160.0,44336.0,90943.0,70818.0,42290.0,95064.0,104659.0,46459.0,100840.0,106090.0,73197.0,44293.0,98656.0,101639.0,101434.0,103916.0,106232.0,71423.0,44120.0,99382.0,101169.0,101183.0,103843.0,108194.0,70094.0,44904.0,99657.0,102451.0,102816.0
양천구청,16431.0,17031.0,8961.0,17002.0,16609.0,10952.0,8473.0,15967.0,9086.0,16934.0,16561.0,16922.0,14925.0,8573.0,16590.0,17367.0,16880.0,17351.0,17091.0,11644.0,8606.0,16582.0,16692.0,16613.0,16781.0,16627.0,12738.0,8091.0,16387.0,16921.0,16757.0,17666.0,17765.0,17745.0,9694.0,16521.0,12205.0,8512.0,17137.0,18530.0,9996.0,17794.0,17739.0,13200.0,10197.0,17661.0,18425.0,17558.0,17541.0,17824.0,13361.0,9988.0,17691.0,17859.0,17535.0,17573.0,18065.0,12871.0,8807.0,17761.0,18150.0,17833.0
양천향교,19867.0,20128.0,10488.0,20047.0,20283.0,12120.0,9016.0,19195.0,10448.0,20095.0,20865.0,20828.0,14906.0,11165.0,19930.0,20054.0,19840.0,20301.0,20716.0,13730.0,10075.0,19845.0,19863.0,20230.0,20257.0,19933.0,14242.0,9575.0,19920.0,20168.0,19939.0,20403.0,20721.0,21275.0,11077.0,19469.0,13254.0,9705.0,19675.0,20759.0,11532.0,20290.0,20871.0,13945.0,10220.0,20638.0,20744.0,20388.0,20410.0,20618.0,14109.0,10184.0,20578.0,20747.0,20905.0,20748.0,21026.0,14199.0,10536.0,20709.0,20947.0,20884.0
양평,15714.0,15716.0,6335.0,15736.0,15564.0,7778.0,6279.0,14511.0,6162.0,15815.0,15799.0,15754.0,8071.0,6173.0,15993.0,15705.0,15752.0,16094.0,15960.0,8310.0,6653.0,15709.0,15800.0,15910.0,15878.0,15742.0,8702.0,5954.0,16055.0,15992.0,15882.0,16250.0,16330.0,16557.0,6984.0,14712.0,8626.0,6103.0,16076.0,16413.0,6910.0,16133.0,15921.0,8361.0,6189.0,16130.0,16313.0,16142.0,16078.0,16031.0,8627.0,6571.0,16082.0,16203.0,16196.0,16124.0,16403.0,9444.0,6299.0,16450.0,16183.0,16359.0
어린이대공원,37061.0,39610.0,29460.0,39510.0,35655.0,26523.0,23892.0,41212.0,31540.0,38822.0,40913.0,38235.0,40438.0,30268.0,37587.0,39688.0,37993.0,40419.0,39495.0,31979.0,23747.0,36400.0,37217.0,37721.0,41785.0,35679.0,37617.0,21253.0,37652.0,38707.0,39193.0,37830.0,39111.0,40055.0,22689.0,37041.0,30813.0,23048.0,36212.0,41017.0,29961.0,38014.0,38128.0,31693.0,23611.0,37551.0,39385.0,37359.0,39807.0,37445.0,40393.0,25936.0,35230.0,35785.0,35270.0,41538.0,36716.0,35660.0,23910.0,37253.0,37971.0,39917.0
여의나루,21725.0,27418.0,41040.0,26572.0,18745.0,123474.0,30380.0,31074.0,31470.0,19607.0,19722.0,29882.0,38652.0,24602.0,21825.0,21390.0,22168.0,21716.0,33425.0,43849.0,26219.0,20466.0,19408.0,21317.0,23211.0,22024.0,28217.0,11730.0,18137.0,19043.0,19424.0,26585.0,27356.0,18893.0,28122.0,46859.0,141499.0,29165.0,16888.0,28903.0,39030.0,22799.0,41175.0,46662.0,33236.0,22659.0,24124.0,22362.0,22974.0,37031.0,45221.0,29185.0,22785.0,23496.0,22966.0,25566.0,36338.0,39846.0,25443.0,21549.0,21099.0,22779.0
여의도,107111.0,110731.0,40059.0,112556.0,112018.0,102555.0,35662.0,102776.0,37216.0,109656.0,110798.0,114226.0,47559.0,37888.0,109094.0,112267.0,112986.0,115727.0,113540.0,48210.0,31868.0,109207.0,111013.0,113641.0,114810.0,113550.0,50705.0,29131.0,111484.0,113607.0,113409.0,117454.0,118573.0,120741.0,35589.0,105724.0,112739.0,29333.0,112895.0,119869.0,39296.0,116930.0,118924.0,48640.0,38798.0,116324.0,120168.0,118152.0,118329.0,119609.0,66813.0,31821.0,117060.0,118473.0,123369.0,118939.0,122928.0,83923.0,35831.0,118066.0,119304.0,121956.0
역삼,123962.0,124795.0,37863.0,125178.0,128379.0,47639.0,30844.0,109771.0,35230.0,127937.0,126165.0,126077.0,53034.0,31748.0,123344.0,126107.0,126367.0,128043.0,125993.0,51454.0,32893.0,124370.0,123987.0,126170.0,125205.0,124963.0,54254.0,30513.0,123199.0,125353.0,125248.0,127959.0,128028.0,132209.0,35516.0,111007.0,49999.0,27716.0,126462.0,129534.0,37535.0,126804.0,125640.0,53929.0,30411.0,127381.0,129805.0,127813.0,129215.0,127061.0,49964.0,31303.0,126991.0,128715.0,127947.0,128002.0,127757.0,54238.0,31938.0,128545.0,131386.0,128929.0
역촌,9915.0,9985.0,6534.0,10163.0,10290.0,6811.0,6042.0,9780.0,6037.0,10044.0,10039.0,10164.0,7512.0,6020.0,10038.0,9952.0,10120.0,10438.0,10305.0,8109.0,6330.0,9928.0,9873.0,9993.0,10231.0,10020.0,7905.0,5583.0,9894.0,10027.0,9776.0,9780.0,10218.0,10372.0,6269.0,10074.0,8842.0,5849.0,9806.0,10170.0,6406.0,9869.0,10189.0,7538.0,5718.0,9909.0,10141.0,9940.0,10103.0,10431.0,7931.0,6172.0,9944.0,9940.0,10045.0,10131.0,10409.0,8060.0,5899.0,10147.0,9940.0,10097.0
연신내,90914.0,96258.0,65971.0,93619.0,91958.0,66864.0,58420.0,91658.0,62764.0,92989.0,93344.0,97657.0,79496.0,59255.0,91097.0,92515.0,92877.0,95206.0,97635.0,80822.0,60230.0,90791.0,89943.0,92842.0,93882.0,92939.0,80386.0,53777.0,90985.0,92217.0,93232.0,90523.0,91494.0,91660.0,62626.0,92326.0,75014.0,55296.0,84885.0,93436.0,66304.0,89800.0,94605.0,76040.0,57777.0,89890.0,90589.0,90882.0,90514.0,94304.0,78643.0,57126.0,88783.0,90406.0,89903.0,91231.0,97036.0,80198.0,58977.0,89937.0,91144.0,92992.0
염창,36468.0,37505.0,21274.0,37397.0,37273.0,25419.0,19988.0,35633.0,20414.0,37558.0,37800.0,39519.0,27322.0,20400.0,37007.0,37693.0,37642.0,37936.0,38364.0,26992.0,20010.0,37013.0,36944.0,37741.0,37658.0,37725.0,28864.0,18975.0,37202.0,37447.0,37884.0,39299.0,39487.0,39934.0,22832.0,37646.0,29245.0,20257.0,36774.0,39735.0,23651.0,39521.0,40586.0,29848.0,20569.0,39260.0,39898.0,39976.0,39823.0,40218.0,30506.0,21465.0,38844.0,39489.0,40107.0,39652.0,41374.0,30163.0,22325.0,39502.0,40227.0,39915.0
영등포,95129.0,103093.0,93890.0,97111.0,110025.0,116886.0,95299.0,104250.0,88612.0,94307.0,97458.0,111718.0,119302.0,93669.0,92877.0,97023.0,97442.0,99604.0,111967.0,119664.0,93810.0,96145.0,94524.0,96846.0,100167.0,111862.0,121232.0,96967.0,93710.0,97161.0,100056.0,97099.0,97846.0,106531.0,97852.0,114539.0,125377.0,95317.0,93059.0,109527.0,95647.0,98968.0,110188.0,113411.0,89010.0,96247.0,96685.0,96449.0,99770.0,112706.0,120350.0,92724.0,93790.0,97360.0,98531.0,99867.0,116507.0,125786.0,99279.0,97973.0,98515.0,101311.0
영등포구청,61339.0,63646.0,26452.0,62155.0,61429.0,32882.0,22811.0,59942.0,26163.0,62642.0,62265.0,64324.0,35887.0,22596.0,62743.0,62828.0,61896.0,63746.0,63281.0,35989.0,23108.0,62294.0,61226.0,62831.0,62824.0,61413.0,36047.0,21840.0,61866.0,62782.0,61277.0,62810.0,62901.0,63687.0,27885.0,59488.0,38519.0,24267.0,60668.0,65574.0,28342.0,63165.0,62953.0,38516.0,23847.0,62831.0,63862.0,63263.0,63110.0,64216.0,39607.0,25643.0,63269.0,63829.0,64250.0,63719.0,64368.0,40717.0,25001.0,63685.0,64487.0,63947.0
영등포시장,21680.0,21892.0,14085.0,22123.0,22291.0,19699.0,13950.0,21634.0,12560.0,22130.0,21896.0,22394.0,20413.0,13484.0,21518.0,21848.0,21678.0,22655.0,23336.0,21073.0,14402.0,21413.0,21153.0,22336.0,22074.0,21852.0,21117.0,14057.0,21310.0,22138.0,22234.0,22488.0,22724.0,22851.0,15400.0,23132.0,22126.0,14252.0,21520.0,23734.0,15296.0,22752.0,23862.0,22190.0,14341.0,22968.0,23498.0,22554.0,22579.0,23440.0,21952.0,14330.0,22615.0,22571.0,22919.0,23349.0,23602.0,25409.0,14948.0,22356.0,22724.0,23052.0
오금,24732.0,25014.0,12035.0,25059.0,24503.0,14908.0,12338.0,23194.0,12295.0,25266.0,25081.0,25954.0,17001.0,12361.0,24727.0,25106.0,25104.0,25764.0,25187.0,16821.0,12446.0,24814.0,24585.0,25083.0,24711.0,25081.0,17059.0,11841.0,24585.0,25100.0,25055.0,24378.0,24045.0,23817.0,11787.0,22442.0,15734.0,11118.0,22924.0,24265.0,12829.0,24369.0,24660.0,17003.0,11822.0,24138.0,24581.0,24003.0,24357.0,24537.0,17406.0,11592.0,23999.0,24462.0,23882.0,24104.0,24315.0,16964.0,13151.0,23529.0,24198.0,24275.0
오류동,26287.0,27214.0,18585.0,27182.0,25997.0,20384.0,17663.0,26402.0,18610.0,27302.0,27238.0,26990.0,23218.0,18768.0,26800.0,26950.0,27123.0,27228.0,27206.0,23450.0,18339.0,26523.0,25889.0,27398.0,27693.0,25900.0,25679.0,17241.0,26369.0,26227.0,27529.0,27798.0,28395.0,28244.0,20880.0,27511.0,21590.0,18016.0,26785.0,29150.0,20852.0,28441.0,27492.0,22732.0,19140.0,27752.0,27750.0,27752.0,28400.0,28262.0,24361.0,19554.0,28091.0,27911.0,28461.0,28535.0,29667.0,25055.0,19428.0,28605.0,28455.0,29061.0
오목교,56175.0,59559.0,36167.0,57183.0,64104.0,44112.0,31183.0,55141.0,33881.0,57414.0,57046.0,60837.0,46266.0,32751.0,53399.0,57479.0,57356.0,58815.0,59510.0,46207.0,31809.0,54815.0,55160.0,56855.0,57487.0,59040.0,47636.0,30798.0,55683.0,56901.0,58371.0,56018.0,56660.0,58044.0,37520.0,56330.0,45607.0,30535.0,53580.0,58894.0,36340.0,57049.0,59574.0,46386.0,30714.0,53129.0,58195.0,57157.0,57736.0,58935.0,47471.0,30338.0,54680.0,55961.0,55865.0,57007.0,61227.0,46560.0,33769.0,55884.0,56790.0,58793.0
옥수,23005.0,23880.0,16301.0,23736.0,23394.0,17578.0,13833.0,22906.0,15623.0,23628.0,23602.0,24403.0,19705.0,14204.0,23118.0,23472.0,23896.0,24226.0,24555.0,19371.0,13892.0,22988.0,23061.0,23733.0,24296.0,24228.0,19654.0,13271.0,22870.0,23393.0,23718.0,23142.0,23343.0,23438.0,15756.0,22458.0,19679.0,13060.0,21658.0,23761.0,16351.0,23181.0,24186.0,19962.0,13886.0,22438.0,23543.0,23150.0,23291.0,23998.0,19394.0,13424.0,22839.0,23076.0,23148.0,23701.0,24986.0,19214.0,13775.0,23329.0,23210.0,23204.0
온수,44434.0,45146.0,23119.0,44377.0,43159.0,26010.0,21883.0,41414.0,23446.0,44564.0,44258.0,44284.0,28770.0,23806.0,44334.0,44676.0,44812.0,44577.0,44581.0,28425.0,22755.0,44349.0,44251.0,44998.0,43770.0,43524.0,29787.0,21110.0,45631.0,44521.0,45060.0,45577.0,46458.0,46464.0,23021.0,40702.0,29345.0,22296.0,43256.0,45934.0,25120.0,44735.0,45179.0,29059.0,24134.0,44064.0,45263.0,44992.0,45104.0,44118.0,28144.0,23476.0,43644.0,44658.0,44930.0,45597.0,45651.0,30345.0,22733.0,46026.0,45891.0,45935.0
올림픽공원,12467.0,12865.0,10256.0,13666.0,12051.0,23472.0,28198.0,12989.0,9987.0,21158.0,13075.0,15132.0,20083.0,17028.0,12745.0,15630.0,15900.0,13422.0,13622.0,22817.0,22323.0,13720.0,14002.0,17359.0,14267.0,16259.0,10963.0,6591.0,17639.0,16671.0,13439.0,23562.0,23489.0,26068.0,14998.0,25227.0,29241.0,20474.0,23314.0,24869.0,20262.0,23848.0,25365.0,40672.0,30855.0,23390.0,26727.0,23446.0,24332.0,26555.0,35400.0,28488.0,23100.0,25941.0,26581.0,26014.0,27907.0,40417.0,42981.0,22718.0,24859.0,28968.0
왕십리,87067.0,94659.0,66917.0,90560.0,95308.0,78235.0,60849.0,89654.0,61273.0,89435.0,90628.0,95668.0,84036.0,58454.0,86957.0,88468.0,89188.0,93260.0,96372.0,83805.0,61368.0,84641.0,85460.0,88899.0,90177.0,97366.0,89953.0,58585.0,88344.0,90457.0,94240.0,86147.0,88882.0,96508.0,67510.0,93522.0,84163.0,58493.0,81462.0,94425.0,65682.0,88296.0,94711.0,83391.0,57119.0,85876.0,87677.0,87306.0,88216.0,92695.0,80829.0,56627.0,83810.0,86770.0,86354.0,88574.0,96051.0,85358.0,61035.0,87717.0,89742.0,91654.0
외대앞,27579.0,29295.0,17661.0,28454.0,26869.0,19855.0,15814.0,28005.0,17587.0,27670.0,27890.0,28199.0,20812.0,15812.0,26930.0,27867.0,27423.0,27844.0,26504.0,20735.0,15551.0,25839.0,26178.0,26130.0,26384.0,26253.0,22183.0,14912.0,27226.0,28330.0,28257.0,24663.0,25322.0,25541.0,14717.0,24715.0,18043.0,13264.0,24625.0,26286.0,15405.0,25399.0,24222.0,17994.0,13083.0,23861.0,24584.0,23958.0,24541.0,23490.0,18758.0,13433.0,23485.0,23081.0,22932.0,23807.0,24563.0,19708.0,14126.0,24564.0,25075.0,25096.0
용답,6265.0,6578.0,4194.0,6389.0,6378.0,4606.0,4242.0,6401.0,4047.0,6384.0,6464.0,6468.0,4825.0,4251.0,6397.0,6415.0,6396.0,6562.0,6537.0,5856.0,4929.0,6230.0,6369.0,6384.0,6434.0,6488.0,5033.0,3807.0,6332.0,6488.0,6390.0,6425.0,6459.0,6506.0,4165.0,6408.0,5221.0,4173.0,5550.0,6657.0,4254.0,6550.0,6518.0,5012.0,4212.0,6411.0,6355.0,6354.0,6481.0,6444.0,4756.0,3967.0,6436.0,6519.0,6403.0,6625.0,6761.0,5048.0,4179.0,6711.0,6642.0,6396.0
용두,5356.0,5878.0,3328.0,5440.0,5295.0,3606.0,2946.0,5688.0,3283.0,5479.0,5610.0,5847.0,4658.0,3006.0,5502.0,5897.0,5775.0,5673.0,5796.0,4483.0,3050.0,5560.0,5536.0,5680.0,5694.0,5580.0,4670.0,2614.0,5482.0,5589.0,5595.0,5512.0,5544.0,5414.0,3640.0,5891.0,4352.0,3052.0,5210.0,5908.0,3620.0,5867.0,6061.0,4885.0,2808.0,5428.0,5536.0,5502.0,5417.0,5639.0,4647.0,2887.0,5340.0,5691.0,5661.0,5616.0,5941.0,4863.0,3057.0,5660.0,5703.0,5576.0
용마산,13929.0,14154.0,9031.0,14033.0,14774.0,9665.0,8531.0,13763.0,8948.0,14442.0,14166.0,14838.0,11459.0,8510.0,13935.0,14179.0,14730.0,14350.0,14413.0,12649.0,9336.0,14020.0,14577.0,14434.0,14640.0,13998.0,13003.0,7673.0,14129.0,14445.0,14343.0,13859.0,14041.0,14149.0,8148.0,13420.0,11095.0,8386.0,13618.0,14108.0,9251.0,13936.0,14442.0,12997.0,9825.0,13941.0,14135.0,14085.0,13791.0,14226.0,13125.0,8373.0,13985.0,14270.0,14070.0,14018.0,14426.0,11884.0,8378.0,13962.0,14177.0,14583.0
용산,72745.0,77426.0,73037.0,80268.0,94812.0,110881.0,79294.0,83947.0,74116.0,74986.0,77910.0,94212.0,103462.0,82510.0,77737.0,75434.0,76162.0,84283.0,96426.0,105718.0,85416.0,77878.0,75466.0,78610.0,82244.0,102526.0,118357.0,89788.0,82563.0,79796.0,82189.0,79388.0,75384.0,91962.0,83230.0,99047.0,128704.0,85292.0,80544.0,87844.0,78549.0,82955.0,92386.0,93225.0,72655.0,77446.0,78977.0,76910.0,82183.0,98722.0,104664.0,81278.0,78543.0,79517.0,81920.0,84745.0,104165.0,110159.0,89368.0,84318.0,83123.0,83897.0
우장산,36029.0,36601.0,20844.0,36349.0,36850.0,23821.0,17892.0,35692.0,20540.0,36993.0,36750.0,37619.0,26214.0,17984.0,36688.0,37313.0,37050.0,36573.0,37589.0,26892.0,19896.0,36479.0,35759.0,36878.0,36803.0,36236.0,27239.0,17659.0,36683.0,36429.0,36244.0,36170.0,36817.0,37041.0,20611.0,35129.0,25774.0,16915.0,35474.0,37538.0,21568.0,36506.0,38389.0,26645.0,18224.0,36353.0,37872.0,36786.0,36113.0,36991.0,26415.0,18521.0,36100.0,36410.0,36414.0,36152.0,37781.0,27650.0,18112.0,36417.0,36083.0,36608.0
월계,16019.0,16733.0,9234.0,16931.0,15129.0,9531.0,8138.0,13652.0,9642.0,16777.0,16594.0,16124.0,11223.0,7943.0,16059.0,16840.0,17114.0,17002.0,16159.0,11340.0,9051.0,16327.0,16359.0,16838.0,16882.0,15621.0,12391.0,7141.0,16283.0,16618.0,16727.0,16500.0,17417.0,17133.0,9869.0,15517.0,11476.0,8602.0,15717.0,17705.0,10343.0,17308.0,15824.0,10278.0,7694.0,16535.0,17520.0,17477.0,17279.0,16157.0,12587.0,8627.0,16989.0,17261.0,17321.0,17209.0,16657.0,13188.0,8354.0,16732.0,17568.0,17309.0
월곡,31175.0,32234.0,17807.0,31047.0,29801.0,18352.0,14713.0,30372.0,17924.0,32533.0,30766.0,31080.0,22290.0,16360.0,32757.0,31780.0,31952.0,31228.0,31212.0,20704.0,15067.0,30757.0,30970.0,31719.0,31017.0,30068.0,24113.0,13723.0,31598.0,32193.0,32274.0,30885.0,31531.0,31015.0,17647.0,28945.0,19836.0,14479.0,29501.0,31700.0,18101.0,31105.0,30077.0,19770.0,15018.0,30522.0,31326.0,30464.0,30436.0,29394.0,19739.0,14620.0,30442.0,30318.0,30978.0,30046.0,29796.0,22124.0,16368.0,31414.0,30863.0,31096.0
